solution_id,source_id,observation_time,g_flux,g_flux_error,g_magnitude,rejected_by_variability_processing
374678695396246029,5284101734612101376,1666.477414190397,362.64221264949606,5.21410714038279,19.12607417411012,false
374678695396246029,5284101734612101376,1666.6535715147982,324.43711511964267,5.739918243498402,19.246943736293357,false
374678695396246029,5284101734612101376,1666.727578512621,316.8639300729102,6.297815895579042,19.27258805265769,false
374678695396246029,5284101734612101376,1666.9037359072656,457.57050188147684,7.041548206033947,18.87362501609048,false
374678695396246029,5284101734612101376,1666.9777429152034,413.31674086470036,8.700126352888123,18.984062573392624,false
374678695396246029,5284101734612101376,1667.1539002568427,349.4108625737165,5.684595946980548,19.166429058055446,false
374678695396246029,5284101734612101376,1667.2279072440851,322.0469158733477,9.52168550681041,19.254972202763252,false
374678695396246029,5284101734612101376,1667.9784001347382,300.97615952886986,8.003968533067962,19.328439823154195,false
374678695396246029,5284101734612101376,1668.1545574351212,454.58993078429603,6.377073189154486,18.880720534275156,false
374678695396246029,5284101734612101376,1668.2285644012518,423.05671925444,4.518720726882948,18.958773570888262,false
374678695396246029,5284101734612101376,1668.4047216581603,345.8993756938267,2.5107738481718935,19.177395618424256,false
374678695396246029,5284101734612101376,1668.4787286249496,329.2777495009867,5.1698346304217075,19.230864101739062,false
374678695396246029,5284101734612101376,1668.654885895282,592.013315705346,263.4542834309558,18.593941376119734,true
374678695396246029,5284101734612101376,1668.7288928295486,437.6604568857708,11.126389404963131,18.921926790362924,false
374678695396246029,5284101734612101376,1668.9050501014626,396.2328441701719,4.475012016871872,19.029893884252495,false
374678695396246029,5284101734612101376,1668.9790570458774,374.0888952556914,8.17980890674304,19.092333022700522,false
374678695396246029,5284101734612101376,1669.1552143430868,305.6380787691095,5.435839783468709,19.31175141119299,false
374678695396246029,5284101734612101376,1669.2292212763207,315.91886833901765,6.609663157806116,19.27583115125552,false
374678695396246029,5284101734612101376,1669.4053784945388,458.42616300925965,5.7325935511266835,18.871596575221055,false
374678695396246029,5284101734612101376,1669.4793853739295,429.6475935023583,6.969679648280744,18.941989104815548,false
374678695396246029,5284101734612101376,1669.6555425368704,346.6794287960813,6.36845432462426,19.17494988301512,false
374678695396246029,5284101734612101376,1669.7295494714579,324.6366616385819,5.07925360152634,19.24627615459547,false
374678695396246029,5284101734612101376,1669.979713606846,416.73620092334744,4.996488444811902,18.97511699317269,false
374678695396246029,5284101734612101376,1670.4060348436426,313.6032919503524,3.7081885343174776,19.283818531580827,false
374678695396246029,5284101734612101376,1670.4800417589581,320.37275027314894,5.338647157656698,19.26063114010784,false
374678695396246029,5284101734612101376,1670.656198895256,473.2757620871116,8.465063397471265,18.836984405149742,false
374678695396246029,5284101734612101376,1670.7302057757115,439.03555278852286,9.243387318880288,18.918520837525215,false
374678695396246029,5284101734612101376,1670.9063629373727,365.82434153642254,14.930701245438696,19.116588564931334,false
374678695396246029,5284101734612101376,1670.9803697948237,316.63826497344354,5.763292013833015,19.2733615709846,false
374678695396246029,5284101734612101376,1671.1565269344503,300.5060264315973,3.4623293334371623,19.330137099118893,false
374678695396246029,5284101734612101376,1671.2305337831233,412.4069117436458,6.518515304357015,18.986455225737085,false
374678695396246029,5284101734612101376,1671.4066909244293,400.5243242992769,4.9868261708764825,19.018197822788856,false
374678695396246029,5284101734612101376,1671.4806977738097,362.8880309179633,4.174341550311264,19.125338453424607,false
374678695396246029,5284101734612101376,1671.656854869397,311.58865576120286,3.660540859454112,19.290815969821214,false
374678695396246029,5284101734612101376,1671.7308617313408,310.2464559629927,2.9953689928957923,19.295502991028503,false
374678695396246029,5284101734612101376,1671.9070188309968,470.2717148474305,4.676812653297249,18.843897918139994,false
374678695396246029,5284101734612101376,1671.9810256699523,432.81695834824365,6.639700301071754,18.934009392161848,false
374678695396246029,5284101734612101376,1672.1571827476123,350.0133772795314,4.146041761672412,19.164558456052987,false
374678695396246029,5284101734612101376,1672.2311895872874,331.0575288474265,7.564583006205657,19.22501139140993,false
374678695396246029,5284101734612101376,1672.40734663348,295.0769334425007,5.898853413489652,19.3499319102209,false
374678695396246029,5284101734612101376,1672.4813534620266,404.25778183548334,6.833462417456464,19.008124092111935,false
374678695396246029,5284101734612101376,1672.657510519428,418.3386913269882,2.7874539875593562,18.97094998012787,false
374678695396246029,5284101734612101376,1672.731517327369,368.1284188859521,4.108964607063515,19.109771700005577,false
374678695396246029,5284101734612101376,1672.981681195179,322.01926618619655,9.135768688002077,19.25506542382421,false
374678695396246029,5284101734612101376,1673.231844975397,451.5273221867866,5.696737821926854,18.888059976685486,false
374678695396246029,5284101734612101376,1673.4080020380359,360.342206406348,4.57853753270173,19.132982230239286,false
374678695396246029,5284101734612101376,1673.4820088387025,325.55157795548837,6.683044379097496,19.243220552033797,false
374678695396246029,5284101734612101376,1673.6581658462178,294.43932975483926,5.862654429121545,19.352280512697664,false
374678695396246029,5284101734612101376,1673.7321726215537,384.0921441271208,4.464246947729191,19.063681502365583,false
374678695396246029,5284101734612101376,1673.9083296213623,423.7194670041461,4.185719473390658,18.95707402055823,false
374678695396246029,5284101734612101376,1673.9823363524085,380.1630401499943,4.802184051123061,19.074845333800212,false
374678695396246029,5284101734612101376,1674.1584933634822,310.47362702038805,5.5578331432214965,19.294708275795465,false
374678695396246029,5284101734612101376,1674.2325001189838,315.535944851498,7.955883083369441,19.27714796422877,false
374678695396246029,5284101734612101376,1674.4086570868142,452.6637340888906,4.088271238660373,18.88533080968757,false
374678695396246029,5284101734612101376,1674.4826638430707,442.43815891800136,5.220158198196381,18.910138622682727,false
374678695396246029,5284101734612101376,1674.6588208032222,362.58793799681433,4.656504787387593,19.126236682399313,false
374678695396246029,5284101734612101376,1674.7328275365348,332.4153416875721,2.700261953628362,19.220567415827944,false
374678695396246029,5284101734612101376,1674.9089844961281,306.1037011855714,4.403046496415487,19.310098611827335,false
374678695396246029,5284101734612101376,1674.9829912302037,330.70612227209364,5.2038904471885115,19.226164476432487,false
374678695396246029,5284101734612101376,1675.159148170285,420.1893983344423,4.607627217975017,18.966157337186257,false
374678695396246029,5284101734612101376,1675.2331548956467,379.42807759849535,6.786390960183205,19.076946400233666,false
374678695396246029,5284101734612101376,1675.4093118020032,319.18754068331344,8.108626887940327,19.26465523745468,false
374678695396246029,5284101734612101376,1675.4833185376174,312.37106621515557,5.759537443552047,19.28809306392791,false
374678695396246029,5284101734612101376,1675.659475445814,430.45082289814565,6.019938168921073,18.93996120783857,false
374678695396246029,5284101734612101376,1675.7334821395366,465.09513052004246,4.770719723651755,18.855915582506093,false
374678695396246029,5284101734612101376,1675.9096390614345,357.50881307565703,6.039534392297394,19.141553183302335,false
374678695396246029,5284101734612101376,1675.9836457654174,337.1134120071282,4.065901925637184,19.20532998582484,false
374678695396246029,5284101734612101376,1676.1598026322852,318.48619101332537,4.114017545981346,19.2670435467047,false
374678695396246029,5284101734612101376,1676.233809325199,322.08669550743156,3.2623802390334684,19.254838099564076,false
374678695396246029,5284101734612101376,1676.409966193935,432.19101303280206,3.3059516161564835,18.935580734004425,false
374678695396246029,5284101734612101376,1676.483972911339,381.97365459177394,7.101948372046156,19.06968653915278,false
374678695396246029,5284101734612101376,1676.6601297345442,328.7523219735754,3.0556867324697863,19.232597991527562,false
374678695396246029,5284101734612101376,1676.7341364195538,315.0741211193276,3.1043951026041676,19.278738230109173,false
374678695396246029,5284101734612101376,1676.9102932683488,417.13214214016523,5.170999870926823,18.974085924539526,false
374678695396246029,5284101734612101376,1676.9842999541527,476.81411478749703,5.497305025167169,18.82889730626139,false
374678695396246029,5284101734612101376,1677.1604567716538,364.18653164795035,5.22901552492085,19.121460362164264,false
374678695396246029,5284101734612101376,1677.2344634440333,347.3559772246185,3.6887885332789625,19.172833122546038,false
374678695396246029,5284101734612101376,1677.41062024211,322.93725512220726,4.813496915421252,19.251974689911062,false
374678695396246029,5284101734612101376,1677.4846269271436,303.82019614833723,3.5715094130966234,19.31822846437971,false
374678695396246029,5284101734612101376,1677.6607837152822,445.533256372125,6.448606145460206,18.90256974622006,false
374678695396246029,5284101734612101376,1677.7347903679367,385.1636650405876,3.1201854060368066,19.060656787339795,false
374678695396246029,5284101734612101376,1677.9109471556274,327.85065122256856,2.819096928225081,19.23557993719178,false
374678695396246029,5284101734612101376,1677.9849538090914,329.84164822587576,4.630818691551899,19.229006333896344,false
374678695396246029,5284101734612101376,1678.1611105773807,390.02655892088524,5.958619966459327,19.04703461037648,false
374678695396246029,5284101734612101376,1678.235117210325,514.1983333291414,116.81429455660218,18.74694340226407,false
374678695396246029,5284101734612101376,1678.4112739805553,376.2489559840715,6.183500719332717,19.08608180503337,false
374678695396246029,5284101734612101376,1678.4852806119463,345.98575951127617,3.847298269098397,19.17712450394636,false
374678695396246029,5284101734612101376,1678.661437350941,324.29703194612335,3.5328445044370866,19.247412629063128,false
374678695396246029,5284101734612101376,1678.7354439713015,312.40613301431193,3.809349366298041,19.287971185941593,false
374678695396246029,5284101734612101376,1678.911600700403,457.2820790993706,4.446816012525641,18.87430960959482,false
374678695396246029,5284101734612101376,1678.9856073334404,396.9749111298772,4.543159910599962,19.027862413445078,false
374678695396246029,5284101734612101376,1679.2357706651903,317.2017365921233,5.038327592554532,19.271431173103736,false
374678695396246029,5284101734612101376,1679.485933976046,480.9286291245877,4.1949200657078185,18.819568486612727,false
374678695396246029,5284101734612101376,1679.7360972352044,351.2645933794288,4.194769551838918,19.160684123426,false
374678695396246029,5284101734612101376,1680.236423745445,395.16974054390516,8.141598281782011,19.0328108592865,false
374678695396246029,5284101734612101376,1680.4865869775892,324.166652947397,5.060815836689918,19.247849221595484,false
374678695396246029,5284101734612101376,1680.7367501675685,473.5179426139674,5.012747013390832,18.836428963831274,false
374678695396246029,5284101734612101376,1680.9869133699137,351.53097854825785,4.622525282705158,19.15986105609999,false
374678695396246029,5284101734612101376,1681.2370765324897,317.820247808457,7.553281275783138,19.269316158979887,false
374678695396246029,5284101734612101376,1681.487239660049,405.6055883319745,3.9026196372285327,19.004510238923416,false
374678695396246029,5284101734612101376,1681.7374027715673,318.57606743175273,5.022582599502804,19.266737196482893,false
374678695396246029,5284101734612101376,1681.98756588365,449.4085507564841,5.087064336814179,18.893166735471723,false
374678695396246029,5284101734612101376,1682.2377289654937,354.0471148291617,5.38075777750429,19.152117414787448,false
