solution_id,source_id,observation_time,g_flux,g_flux_error,g_magnitude,rejected_by_variability_processing
374678695396246029,4662023279971928576,1670.4753320579148,393.47111908778504,5.414292986190669,19.037487912580083,false
374678695396246029,4662023279971928576,1670.7254973729637,283.2187191967599,4.765516245696085,19.394465177744035,false
374678695396246029,4662023279971928576,1670.9756627523227,232.35912735250588,2.8306368575228,19.60937072191122,false
374678695396246029,4662023279971928576,1671.2258282125556,307.58590720397996,4.075024091427697,19.304853980520917,false
374678695396246029,4662023279971928576,1671.4759937370407,257.56180100833717,4.686182017369501,19.49756643072199,false
374678695396246029,4662023279971928576,1671.7261592973045,341.0296650825307,2.1071909090201943,19.19278966752286,false
374678695396246029,4662023279971928576,1671.9023176058126,250.44797895004638,4.294421742095621,19.527976235349715,false
374678695396246029,4662023279971928576,1671.9763249430966,250.31262119688807,4.63361377482131,19.528563193735557,false
374678695396246029,4662023279971928576,1672.1524832799023,480.11189763501943,5.45743745549081,18.82141389299587,false
374678695396246029,4662023279971928576,1672.2264906388323,380.61622931526057,5.323460578556656,19.0735518076428,false
374678695396246029,4662023279971928576,1672.4026490039155,271.55133787130643,3.3117793155082675,19.440140196831898,false
374678695396246029,4662023279971928576,1672.4766563726314,251.53088402754537,4.838626869590607,19.523291770884825,false
374678695396246029,4662023279971928576,1672.65281481338,368.18064089446386,5.084423483094299,19.10961769042314,false
374678695396246029,4662023279971928576,1672.7268221800214,432.49331767699056,3.0391741873398703,18.93482155958949,false
374678695396246029,4662023279971928576,1672.9029806845633,303.92734383305276,25.893475549820025,19.3178456273821,false
374678695396246029,4662023279971928576,1672.9769880704555,258.067302751569,6.847379480184669,19.495437607053873,false
374678695396246029,4662023279971928576,1673.2271539562014,500.8451210303363,5.615495607562607,18.77551144518477,false
374678695396246029,4662023279971928576,1673.4033125621966,312.75866543626904,3.166103890739647,19.286746685600598,false
374678695396246029,4662023279971928576,1673.4773200031577,290.620293472477,42.97835340347457,19.366455221356397,false
374678695396246029,4662023279971928576,1673.65347862785,249.57176849934893,3.0423395619087463,19.531781422596534,false
374678695396246029,4662023279971928576,1673.7274860667037,251.61126053756314,5.977122172568506,19.522944880096116,false
374678695396246029,4662023279971928576,1673.9776521562926,289.2781818743271,6.461876362315534,19.371480865729133,false
374678695396246029,4662023279971928576,1674.1538108609866,248.70454169749246,2.3710534162008723,19.535560773402434,false
374678695396246029,4662023279971928576,1674.2278183406377,212.30335870241285,7.860993739348771,19.707377901619303,false
374678695396246029,4662023279971928576,1674.4039770758222,388.11327358056815,4.540048198871242,19.05237382387907,false
374678695396246029,4662023279971928576,1674.4779845746743,330.1990358680356,8.562437428212167,19.22783056170685,false
374678695396246029,4662023279971928576,1674.6541433616633,252.68718244226486,3.071541115627554,19.518312031614716,false
374678695396246029,4662023279971928576,1674.7281508725978,261.5523987941286,7.250894744616269,19.480873295196517,false
374678695396246029,4662023279971928576,1674.90430969952,474.105330166312,16.518040642376754,18.8350829690002,false
374678695396246029,4662023279971928576,1674.9783172391212,369.7597288589701,7.260360078927912,19.104971039661923,false
374678695396246029,4662023279971928576,1675.1544761083273,254.91202467885645,6.0888082863961674,19.508794257743865,false
374678695396246029,4662023279971928576,1675.228483657624,239.942104685358,4.188819276754622,19.574503903820567,false
374678695396246029,4662023279971928576,1675.4046425430215,440.3774249036434,5.748740974583441,18.91520744482984,false
374678695396246029,4662023279971928576,1675.4786501257092,403.6910142144153,10.55711767793476,19.009647357521388,false
374678695396246029,4662023279971928576,1675.6548090723159,277.7890635598228,2.5810456623669578,19.415482204479048,false
374678695396246029,4662023279971928576,1675.7288166646838,256.41611287422774,4.001050725290396,19.50240678324762,false
374678695396246029,4662023279971928576,1675.9049756653696,240.44193828639877,4.316422810265986,19.572244513065254,false
374678695396246029,4662023279971928576,1675.9789832887418,490.36473933083766,10.26779987196971,18.798471979317327,false
374678695396246029,4662023279971928576,1676.15514229371,301.86392132210915,4.599576495793738,19.32524204036733,false
374678695396246029,4662023279971928576,1676.2291499267462,260.42501022206807,7.2847867978760945,19.48556333913994,false
374678695396246029,4662023279971928576,1676.4053089952374,218.16149160177028,7.345630831150471,19.67782482814527,false
374678695396246029,4662023279971928576,1676.479316661633,369.837519249217,7.470662902054404,19.104742645509294,false
374678695396246029,4662023279971928576,1676.655475758073,325.0886949024597,4.18775232742615,19.24476539638173,false
374678695396246029,4662023279971928576,1676.90564258219,244.98458050630978,7.988055917889994,19.551923187743117,false
374678695396246029,4662023279971928576,1676.9796502655029,205.834420340566,8.206144351142433,19.740975062045298,false
374678695396246029,4662023279971928576,1677.1558094651873,375.0594821303838,9.104312888683442,19.089519689771706,false
374678695396246029,4662023279971928576,1677.229817169985,303.3178022053721,6.776409777010773,19.320025312605008,false
374678695396246029,4662023279971928576,1677.4059763999362,253.72022502033215,5.044771409466283,19.5138823441048,false
374678695396246029,4662023279971928576,1677.479984135692,244.47191760403234,6.313898961184022,19.554197616132722,false
374678695396246029,4662023279971928576,1677.6561434053697,423.77028365888043,5.3941072079184105,18.956943816076414,false
374678695396246029,4662023279971928576,1677.7301511388903,351.7505834436869,6.248182426501948,19.159182997676893,false
374678695396246029,4662023279971928576,1677.90631047198,254.3542007139659,6.452229461599637,19.511172777608653,false
374678695396246029,4662023279971928576,1678.1564775878892,480.6384241303782,11.31218545129399,18.82022384616881,false
374678695396246029,4662023279971928576,1678.4066447862567,259.56054939612403,4.545008539267555,19.489173352009125,false
374678695396246029,4662023279971928576,1678.6568120125385,326.82846083669307,4.681576807753343,19.238970392123132,false
374678695396246029,4662023279971928576,1678.9069793093752,281.3120210657417,3.1153865684938777,19.40179933660056,false
374678695396246029,4662023279971928576,1679.1571466554085,216.28322980388603,5.638277480552371,19.68721294792876,false
374678695396246029,4662023279971928576,1695.4181491254371,238.17313371436177,4.6093632658797175,19.58253813673408,false
374678695396246029,4662023279971928576,1695.4921566498404,238.59585336939858,10.578871349786418,19.580612834683663,false
374678695396246029,4662023279971928576,1738.0405679506864,240.64042777684114,4.799212521190921,19.571348586490227,false
374678695396246029,4662023279971928576,1771.3444458426034,245.4823831444874,2.8929738257652726,19.549719236925878,false
374678695396246029,4662023279971928576,1771.5206023351395,454.54750990734027,7.848008479733356,18.880821856429364,false
374678695396246029,4662023279971928576,1833.732831871074,232.55549642975177,5.326011220899061,19.608453542633846,false
374678695396246029,4662023279971928576,1833.8068382907782,504.20350222184175,4.433481170894934,18.768255418887243,false
374678695396246029,4662023279971928576,1894.9430232014756,507.3600846372285,5.261157235422969,18.76147932101172,false
374678695396246029,4662023279971928576,1956.7307357812933,367.4456525474833,5.559139712745042,19.111787280420252,false
374678695396246029,4662023279971928576,1984.722656681795,242.55759517591133,13.068305659380599,19.562732868379847,false
374678695396246029,4662023279971928576,2020.450093777337,261.3739196634901,82.39321598006534,19.4816144369391,false
374678695396246029,4662023279971928576,2020.6262529045855,409.62467143240013,5.473950094248792,18.9938047987534,false
